sumber_data,aplikasi,date,username,text,clean_text
playstore,gojek_customer,2018-03-07, Joey Tribiani , Dear tim Gojek Mohon tangani driver yg menggunakan fake GPS saya jadi tidak bisa memantau pergerakan driver dan driver bisa semena2 menaruh titik lokasi keramaian padahal mereka sedang ada di tempat lain Kasiham driver yg polos dan menunggu di lokasi tali tidak dapat order an Selebihnya saya P ,dear tim gojek mohon tangani driver fake gps memantau pergerakan driver driver semena menaruh titik lokasi keramaian kasiham driver polos menunggu lokasi tali order selebihnya
playstore,gojek_customer,2018-03-04, Rey Reni Hernawati , Map always shows wrong location of the driver loading time for every single click longer than the old app many drivers doesn t put the valid info vehicle license plate handphone number ,map always shows wrong location driver loading time every single click longer old app many drivers doesn put valid info vehicle license plate handphone number
playstore,gojek_customer,2018-03-09, Laily Novishah , Kayaknya last update gak support sama hape gue yang masih kitkat soalnya tiap buka go food pasti unable to process padahal wifi kenceng Sayang ,kayaknya last update hape kitkat buka go food unable process wifi kenceng sayang
playstore,gojek_customer,2018-03-09, Eko Sudaryanto , Pricing are increase like crazy You guys should concluded better pricing structure ,pricing increase like crazy guys concluded better pricing structure
playstore,gojek_customer,2018-03-07, A Google user , Udah 4x sy complain ke CS slalu ga bs order gofood gocar Diminta harus hub CS buang pulsa tp jawaban dan follow ip tidak memuaskan proses harus nunggu 2x24jam ,udah complain cs slalu order gofood gocar hub cs buang pulsa follow ip memuaskan proses nunggu xjam
playstore,gojek_customer,2018-04-07, Ichsan Benarto , Unless you lot makes an improvement in this area not making your customer waiting for hours just to have their top ups shown on the apps then definitely no five stars rating from me ,unless lot makes improvement area making customer waiting hours just top ups shown apps definitely five stars rating
playstore,gojek_customer,2018-03-28, TITING , I hv vouchers 3400 ga bisa pakai utk my fav goride or food segampang dulu Jadi ribet n mahal WHY Pls reconsider ,hv vouchers pakai fav goride food segampang ribet mahal reconsider
playstore,gojek_customer,2018-03-10, A Google user , Update versi terbarunya jelek bgt merepotkan dan benar2 tdk berguna Lokasi di map nyasar terus nggak bisa cek harga aplikasi terlalu berat dan sering sekali crash kalau dibuka mesti restart HP dulu baru bisa pakai Kembalikan versi lama saja ,update versi terbarunya jelek bgt merepotkan berguna lokasi map nyasar nggak harga aplikasi berat crash dibuka mesti restart hp pakai kembalikan versi
playstore,gojek_customer,2018-03-09, Donny Sunandar , Very very helpfull Sangat membantu di era yg serba digital dan menuntut segala sesuatu nya cepat mudah dan terpercaya Sangat disayangkan kalo masih ada pebisnis yg tdk kerjasama dengan go jek ini ,helpfull membantu era serba digital menuntut cepat mudah terpercaya disayangkan kalo pebisnis kerjasama go jek
playstore,gojek_customer,2018-04-12, Dit 3 , Tidak bisa login SMS verifikasi tidak ada yang masuk Ketika memilih opsi call ada pop up message kalau saya diblok 30 menit karena gagal login berkali kali Kalau SMS verifikasi tidak ada yang masuk salah saya ya ,login sms verifikasi masuk memilih opsi call pop message diblok gagal login berkali kali sms verifikasi masuk salah
playstore,gojek_customer,2018-04-10, A Google user , Aplikasi Go Jek Ok banget So far so good sih Go Food Penolong di saat lapar Meski ujan deres Mas nya tetep mau nganter orderan dengan ramah Go Massage Mijetnya enak Sukses sll utk Go Jek ,aplikasi go jek banget far good go food penolong lapar ujan deres tetep nganter orderan ramah go massage mijetnya enak sukses sll go jek
playstore,gojek_customer,2018-03-13, annisa nursita , Makin di UPDATE makin error nie applikasi makin lama depet drivernya gak bisa tracking posisi driver semua yg biasany cepet jadi lama ,update error nie applikasi depet drivernya tracking posisi driver biasany cepet
playstore,gojek_customer,2018-04-13, Widriyanti Eka Fitra , Aplikasi yang baru sering error mibdahin pick up location ga bisa nyebelin kalo lagi buru buru bukan nya memudahkan malah nyusahin Gojek harus review lagi nih ,aplikasi error mibdahin location nyebelin kalo buru buru memudahkan nyusahin gojek review
playstore,gojek_customer,2018-03-10, Jessica Angelina , Gojek skarang makin ribet point yang sharusnya bs nuker voucher di hilangkan harga makin mahal wlau pakai gopay trus error terus aplikasi Bad bgt ,gojek skarang ribet point sharusnya nuker voucher hilangkan harga mahal wlau pakai gopay trus error aplikasi bad bgt
playstore,gojek_customer,2018-03-11, Grenata Kasan , Appsnya sebenarnya bagus Tp semenjak di update saya tdk bisa lihat posisi drivernya selalu error Selain itu banyak banget driver yang cancel order kalau tidak mau isi go pay ,appsnya bagus semenjak update lihat posisi drivernya error banget driver cancel order isi go pay
playstore,gojek_customer,2018-03-21, yani lie , I hate current point system rangenya kecil banget meskipun sudah belanja gofood It used to be a lot more dan rangeny sekarang sama saja dengan goride ,hate current point system rangenya banget belanja gofood used lot rangeny goride
playstore,gojek_customer,2018-04-08, Kardianto Cakra , Go blubird allows taxy driver to charge you MAXIMUM So Never Order Go Blubird Ever Charges could be 60 higher than meters This is formal robbery ,go blubird allows taxy driver charge maximum never order go blubird ever charges higher meters formal robbery
playstore,gojek_customer,2018-03-17, Siti Maharani , The app works good a bit confusing since the new look but its ok and i dont know why your price is getting very very pricey right now I used to use goride everytime like almost daily but the price makes me think twice to use goride right now <d9><f7><a2> <d9><f7><a2> <d9><f7><a2> its just too pricey for college student <d9><f7><e2> ,app works good bit confusing since new look dont know price getting pricey right used use goride everytime like almost daily price makes think twice use goride right just pricey college student
playstore,gojek_customer,2018-03-21, Bayu Sulistyo , Minta update terus gk ada perubahan yg signifikan Driver tetap tanya area penjemputan dimana Padahal saya sudah jelas kasih note nya dan terlihat alamat di GPS ,update gk perubahan signifikan driver area penjemputan dimana note alamat gps
playstore,gojek_customer,2018-03-03, Shiki Achenbach , App nya berguna untuk berbagai macam kebutuhan sayangnya google mapnya baik untuk driver atau user masih sering error terutama kalau hujan ,app berguna kebutuhan sayangnya google mapnya driver user error hujan
playstore,gojek_customer,2018-03-18, Firda L , App sering error dan nutup sendiri waktu mau order Sulit digunakan di koneksi internet yg kurang cepat Jatah voucher semakin lama semakin berkurang ,app error nutup order sulit koneksi internet cepat jatah voucher berkurang
playstore,gojek_customer,2018-03-17, Agust Lie , Setelah upgrade malah tambah jelek khususnya untuk go pay Sya sudah top up namun di balance tidak keluar dulu sebelum upgrade langsung muncul saldo di balance instan setelah top up sya akan berikan bintang 5 jika hal ini diperbaiki segera ,upgrade jelek go pay sya top balance upgrade langsung muncul saldo balance instan top sya bintang diperbaiki
playstore,gojek_customer,2018-03-15, A Google user , Order go food tdk berhasil td sore Ternyata tiba2 gak tau kenapa jadi ke double ordernya Saya baru cek malam ini ternyata order go food saya msh finding driver dan lsng saya cancel ,order go food berhasil td double ordernya order go food msh finding driver lsng cancel
playstore,gojek_customer,2018-03-24, Surya Rachmanta , Mengingat banyaknya kejadian yg tdk diinginkan ada baiknya apps ini ditambahkan panic button pada saat terjadi bahaya tinggal pencet tombol ini ,banyaknya kejadian baiknya apps panic button bahaya tinggal pencet tombol
playstore,gojek_customer,2018-03-10, Erviana Restya , Go food sering eror Unable to process order malam ini paling parah lama sekali erornya dan coba 2 toko gabisa semua ,go food eror unable process order parah erornya coba toko gabisa
playstore,gojek_customer,2018-03-02, riori rachmadi , Suka error sering bgt sih tolong diperbaikin dong sistem nya kadang suka order tp lokasinya malah kemana terus mesen go food cancelled terus benerin dong ,suka error bgt tolong diperbaikin sistem kadang suka order lokasinya kemana mesen go food cancelled benerin
playstore,gojek_customer,2018-03-11, dien pramesti hapsari , Kalo hujan aplikasinya sering bgt error pernah dpt driver double Dan skrg niiyy lg hujan jg aplikasi driver ga tau klo dpt orderan krn ga ada notif katanya smntara sy nunggu untung sy nelp jd driver tau Daaann ga ada tempat khusus keluhan di aplikasinya Pliiisss toling diperbaiki ,kalo hujan aplikasinya bgt error dpt driver double skrg niiyy hujan aplikasi driver dpt orderan notif smntara nunggu untung nelp driver daaann khusus keluhan aplikasinya pliiisss toling diperbaiki
