V1;V2;V3;V4;V5;V6;V7;V8;V9
15-Oct-17;8.31 AM;@CeritaTranspOL;"Pengecualian mngkin untuk hal seperti perbantuan (bantu driver karena tertimpa musibah) dan driver berprestasi (yang sesekali bisa diapresiasi).

Tidak semua, kami akan tetap kurasi ya. Semoga maklum.";FALSE;2;5;1;/CeritaTranspOL/status/919586595585499136
15-Oct-17;8.28 AM;@CeritaTranspOL;Saran buat teman-teman, kalau bisa untuk beberapa cerita yang di-share, pada bagian alamat, nomor telepon, foto wajah dan plat nomor driver sebisa mungkin ditutup dulu ya.;FALSE;1;8;2;/CeritaTranspOL/status/919585739322507266
17-Oct-17;3.52 AM;@yesizai;Order gocar, trus ga lama drivernya sms. Mbaknya mgkn lelah dicancel terus yak, jd wanti-wanti dulu di awal  kemudian ku menunggu dgn sabarpic.twitter.com/7RPgWxYOK0;FALSE;;7;4;/yesizai/status/920240995903483904
17-Oct-17;1.42 AM;@ilhamxfarid;"*dapet orderan*
: sore pak ini saya dari driver gojek mau konfirm
: eh maaf mas tadi kepencet
: emmmmmm oh iya pak silahkan di cancel";FALSE;7;2;1;/ilhamxfarid/status/920208489275801601
17-Oct-17;1.27 AM;@CeritaTranspOL;"Bonus ambil orderan di sekitar Senayan: dapat order dari member JKT48.

Barokah.";FALSE;;5;2;/CeritaTranspOL/status/920204696911994880
16-Oct-17;10.43 PM;@GeraNgidolKak;Pengabdi jeketianpic.twitter.com/AdjoE9kyGk;FALSE;9;248;65;/GeraNgidolKak/status/920163384741412864
17-Oct-17;1.25 AM;@CeritaTranspOL;Demi idol pujaanku...https://twitter.com/hariluyeah/status/919849286032015360 …;FALSE;1;2;2;/CeritaTranspOL/status/920203984731701248
16-Oct-17;1.52 AM;@rpoedjanto;@CeritaTranspOL Semoga @Uber_IDN bisa memberikan apresiasi kepada driver yg baik seperti ini.pic.twitter.com/L7YgP233VG;FALSE;2;7;5;/rpoedjanto/status/919848520886099968
16-Oct-17;5.37 AM;@utushardiono;Terima kasih untuk para abang ojol plat daerah yg mau jemput kami para pengabdi promo dan diskon @GrabID @CeritaTranspOL;FALSE;;1;;/utushardiono/status/919905184481865728
16-Oct-17;5.56 AM;@suzan_ayu;"Abis jadi wagub sekarang nyambi gojek pak dede? 
@CeritaTranspOLpic.twitter.com/2zN80i65I1";FALSE;1;1;1;/suzan_ayu/status/919909873030017024
16-Oct-17;7.58 AM;@kiEaLonE;@CeritaTranspOL saat tiba ditujuan ucapkan ini pada driverpic.twitter.com/lzGstqQL6E;FALSE;;10;3;/kiEaLonE/status/919940510734696449
16-Oct-17;7.53 PM;@iamreeeadyy;teruntuk @gojekindonesia @GrabID @Uber_IDN beginilah nasib mitra kalian demi uang yg gak seberapa :)pic.twitter.com/mnQoOUswNF;FALSE;;91;15;/iamreeeadyy/status/920120636848013312
16-Oct-17;8.34 PM;@andrnroni;@CeritaTranspOL driver nanya tempat pick up sama tujuan itu bukan apa2, cuman mastiin aja soalnya gps sering ga akurat. tks.;FALSE;;2;;/andrnroni/status/920130823851950080
16-Oct-17;8.41 PM;@andrnroni;"@CeritaTranspOL 
mungkin driver lain juga pernah kaya gini pic.twitter.com/grHLgvZwkr";FALSE;;1;;/andrnroni/status/920132600202534914
16-Oct-17;9.03 PM;@da___nu;baru ngalamin naik ojol spt ini. driver berhenti sesaat ambil hp terus sambil jalan nelepon @CeritaTranspOL (gbr dr https://www.instagram.com/p/BYLdhAhBMON/ )pic.twitter.com/V2Cjfg21wL;FALSE;3;3;;/da___nu/status/920138221920460806
17-Oct-17;1.20 AM;@CeritaTranspOL;Bisa aja.. https://twitter.com/faisalputra/status/920080980546805762 …;TRUE;;;1;/CeritaTranspOL/status/920202764864466944
17-Oct-17;12.53 AM;@badrunrawk;@CeritaTranspOL drivernya harimau tapanulipic.twitter.com/0eeCwlI8Ir;FALSE;1;1;1;/badrunrawk/status/920195977834725378
17-Oct-17;12.58 AM;@bonni_pc;Nih cerita aye hari ini min @CeritaTranspOLpic.twitter.com/YQfu4UmF85;FALSE;;2;;/bonni_pc/status/920197435913203712
15-Oct-17;9.30 AM;@holanhata;ada yang bisa kasih penjelasan logis engga sih, kenapa @Uber_IDN masih kirim kita sewa yang penjemputannya saja sudah berjarak 10,5 KM.pic.twitter.com/dO8Wv3pWtC;TRUE;3;3;1;/holanhata/status/919601454117150720
15-Oct-17;9.16 PM;@da___nu;"udah panas, estimasi dtg 12mnt. mau dibatalin gak tega. akhirnya ojol dtg, dan ""jarang"" itu beda dng ""gak terlalu sering"". @CeritaTranspOLpic.twitter.com/92ESTSPEWz";FALSE;3;1;;/da___nu/status/919778989962510338
15-Oct-17;10.16 PM;@meutiargh;"Jadi bapaknya mau ambil barang titipan saya atau nggak? 
@CeritaTranspOLpic.twitter.com/jiwwzfsbMO";FALSE;1;14;4;/meutiargh/status/919794038286434305
14-Oct-17;11.40 PM;@torraa;Ngeri- ngeri sedap ini di pick up sama bapaknya, takut dibanting @CeritaTranspOLpic.twitter.com/0eFnPfkBTl;FALSE;1;2;1;/torraa/status/919452780032548864
15-Oct-17;4.14 AM;@Krusioponium;Kayaknya GRAB ini punya fitur self service yang memungkinkan lu yg bawa motornya. pic.twitter.com/ozclmWVbs2;FALSE;2;4;1;/Krusioponium/status/919521798315638784
26-Feb-17;7.01 AM;@HarbieMunia;"@dramauber_id 
Go-Spypic.twitter.com/jLIH3hvtE6";FALSE;2;91;12;/HarbieMunia/status/835867298812461057
14-Oct-17;7.03 AM;@kejO_Online;Go-Spy. pic.twitter.com/vsaa72mEbe;FALSE;75;3.0K;900;/kejO_Online/status/919201892193808384
14-Oct-17;10.02 AM;@Elokmn;Gini amat ya bapak nya, nggak sekalian martabak aja pak  @CeritaTranspOLpic.twitter.com/0IQcP2vN6F;FALSE;;1;2;/Elokmn/status/919247063753244672
13-Oct-17;8.51 PM;@bryanjingan;Disuatu masa yg damai @CeritaTranspOLpic.twitter.com/Ch7X5e6OLR;FALSE;3;6;5;/bryanjingan/status/919048086650994688
13-Oct-17;12.01 AM;@Dnrmdn21;"Ini ngakak sih @CeritaTranspOL 

-sumber: Hilarious idiotpic.twitter.com/g09M18b6Mi";FALSE;1;15;1;/Dnrmdn21/status/918733360364523520
13-Oct-17;2.04 AM;@nailahusaeni;"@CeritaTranspOL 
Jadi harus manggil apa?
Pak A?
Pak B
Pak C
Pak D

Maapkan kegaringan saya
pic.twitter.com/YEpK66DEYR";FALSE;;1;;/nailahusaeni/status/918764294665154560
13-Oct-17;3.51 AM;@siriuslyelmo;Kak @CeritaTranspOL .... males ngetik lagi nih ....pic.twitter.com/CZtuWkMHuh;FALSE;2;4;;/siriuslyelmo/status/918791321774710785
13-Oct-17;3.52 AM;@siriuslyelmo;Nih ada lagi ....pic.twitter.com/yrRIlCD56K;FALSE;1;8;1;/siriuslyelmo/status/918791423767453696
13-Oct-17;5.52 AM;@willysuteja;Berasa harus nyebur ke Empang ga sik?  #EdisiGoSend @CeritaTranspOLpic.twitter.com/64L4WhdIlj;FALSE;;11;;/willysuteja/status/918821634974158849
12-Oct-17;9.57 AM;@nkhiza;@CeritaTranspOL lokasi ordernya di jakarta timur tapi dapet driver dari bintaro:)))pic.twitter.com/30001hWLik;FALSE;;1;;/nkhiza/status/918520975062212608
12-Oct-17;3.55 AM;@0uca;Kirain beneran bapak kosan yg jemput hehehehehehehe @CeritaTranspOLpic.twitter.com/v9FWj91kQX;FALSE;1;9;3;/0uca/status/918430000386154496
12-Oct-17;7.31 AM;@sihargeol;Kapan hari itu mister Presiden ngetwit begini dah... @DriverGojekPro @CeritaTranspOL @qitmr @ridwankamilpic.twitter.com/dL5YJ0GFjf;FALSE;;22;5;/sihargeol/status/918484317390512128
11-Oct-17;10.32 PM;@dianbingit;@CeritaTranspOL jangan memilih akuuuuupic.twitter.com/fPcjWzfKmo;FALSE;;9;1;/dianbingit/status/918348724044161025
12-Oct-17;2.34 AM;@nurindrist;Lama gak keliatan ternyata ganti profesi  @CeritaTranspOLpic.twitter.com/cxnwBk1wyW;FALSE;;6;;/nurindrist/status/918409485177073664
11-Oct-17;10.53 AM;@Rerefransiska;@CeritaTranspOL padahal hujan rintik2 di malam bulan itu aja lebih deres dari pada gerimis tadi :))pic.twitter.com/7FJI7bzOqk;FALSE;3;1;;/Rerefransiska/status/918172705920237568
11-Oct-17;7.35 PM;@sihargeol;"Dapet order ke Firenze, Italia.
Bandrek mana bandrek? 
@CeritaTranspOL @qitmrpic.twitter.com/ehQ1O2pgeI";FALSE;1;4;1;/sihargeol/status/918304112478904320
11-Oct-17;7.55 PM;@taufiq787;@CeritaTranspOL ayoo tanda tangan petisinya ya ..pic.twitter.com/tWvqyrDCUs;FALSE;1;9;3;/taufiq787/status/918308993495216128
11-Oct-17;7.58 PM;@messycrib;Demo gojek Balikpapan @CeritaTranspOLpic.twitter.com/iXwwSlNUWl;FALSE;3;2;3;/messycrib/status/918309789846736897
11-Oct-17;9.20 AM;@dhianayudhiya;": mall apa yang bikin kita ingin berkata kasar?
: mall kelapa gading?
: bukan
 : mall ing jemuran?
 : 
: anjis mal apa?
: yak tulpic.twitter.com/k8QDABwAyN";FALSE;2;43;7;/dhianayudhiya/status/918149384725872641
11-Oct-17;9.25 AM;@dhianayudhiya;Udah ngirain di pos kodim tadinya taunya posisi dimana . Pake segala pengen dipanggil aa . @CeritaTranspOLpic.twitter.com/AEUli9vFjX;FALSE;2;1;;/dhianayudhiya/status/918150659253329920
11-Oct-17;9.28 AM;@andiwalu;@CeritaTranspOL diambil nyali yang ga cukup..ga diambil rating penyelesaian yang ga cukup...pic.twitter.com/bCQHapA0wJ;FALSE;1;12;1;/andiwalu/status/918151447241400320
11-Oct-17;9.29 AM;@SaidAdhon;@CeritaTranspOL baru saja terjadi,  driver gojek di pukul pemabuk saat menanyakan alamatpic.twitter.com/wXZ0Wm6vvA;FALSE;3;9;3;/SaidAdhon/status/918151561485860864
11-Oct-17;9.20 AM;@CeritaTranspOL;#CeritaTerbaikHariIni :”) https://twitter.com/umulzahara/status/917796482517958656 …;FALSE;;6;2;/CeritaTranspOL/status/918149319277953026
11-Oct-17;8.37 AM;@nicoteane;@CeritaTranspOL boleh minta tolong tandatangani petisi ini? Makasih banyak http://chn.ge/2zeZC7H ;FALSE;;13;2;/nicoteane/status/918138619319087105
11-Oct-17;8.53 AM;@just_iema;hmmmmm... gw curiga yg cancel2in orderan gara2 bayar pk grabpay itu segenk sama ini;TRUE;1;1;;/just_iema/status/918142520088936448
11-Oct-17;8.19 AM;@PROPAGAN7A;"Tiba² kaya mendadak.
Tapi begitu server udah normal, uangnya kembali jadi IDR
@CeritaTranspOLpic.twitter.com/WYidpZ24HK";FALSE;2;4;1;/PROPAGAN7A/status/918134008482897921
11-Oct-17;8.12 AM;@rankrank;Kalau di ftv, ini bakal langgeng sih ceritanya;TRUE;2;7;1;/rankrank/status/918132150007881729
09-Oct-17;4.54 AM;@BisKota_;ketika hujan, abang ojol sedikit yg narik sehingga pnp agak lama dapet driverpic.twitter.com/beLr9OpZod;FALSE;2;53;9;/BisKota_/status/917357583740035072
09-Oct-17;6.21 AM;@SaidAdhon;@CeritaTranspOL dapet Cs baik banget rela nunggu 20 menit,  padahal lg mandi wkwkpic.twitter.com/aXTCpcyxSj;FALSE;4;1;1;/SaidAdhon/status/917379598370738176
09-Oct-17;9.07 AM;@farliep;"@CeritaTranspOL temen ngasih tebakan receh
 sirup sirup apa yang bisa bawa motor?
 mm gatau, apaan? 
pic.twitter.com/EXd0P3iNOx";FALSE;1;16;;/farliep/status/917421180604211202
09-Oct-17;5.17 PM;@andimira;Udah kayak tmn sd aja lgsg manggil nama  @CeritaTranspOLpic.twitter.com/iScySf91zw;FALSE;2;3;1;/andimira/status/917544510011273218
09-Oct-17;6.12 PM;@shelzy_;Ada bbrp driver uber yg sblm jemput selalu nanya tujuan kemana (krn mrk khan ga bs liat tujuan). Klo terlalu jauh biasanya pd minta cancel;TRUE;2;3;;/shelzy_/status/917558342150610944
09-Oct-17;6.16 PM;@CakraWedaL;Ai sebagai driver gojek di jogja malah seneng kalo dapet goride yg jauh sekalian, duitnya banyak euy;TRUE;1;1;1;/CakraWedaL/status/917559441163132929
09-Oct-17;7.11 PM;@budakgojek;Untung mba nya gak telat, klo mpe telat bisa kacau rumah tangga saya... Apalagi kalo telat nya 3 bulan.. hehe.. @dramaojol @CeritaTranspOLpic.twitter.com/eASlwzMw2B;FALSE;;3;1;/budakgojek/status/917573395964846080
09-Oct-17;8.50 PM;@Elokmn;Mba Cinta lagi nunggu jemputan dari mas Rangga nih  @CeritaTranspOLpic.twitter.com/JRgFbwwiFU;FALSE;;1;2;/Elokmn/status/917598240136085504
09-Oct-17;8.57 PM;@Elokmn;Sweet banget  @CeritaTranspOLpic.twitter.com/2FoJP0QrFe;FALSE;1;10;3;/Elokmn/status/917599994877689856
09-Oct-17;10.03 PM;@bonni_pc;Tadi pagi dapat orderan dr cs di daerah kalibata, ternyata polwan masih baru. Dia kaget yg jemput pake rompi patwal @CeritaTranspOLpic.twitter.com/qSyvVxVN6o;FALSE;;3;5;/bonni_pc/status/917616610826784769
10-Oct-17;3.03 AM;@Imelda_ASanjaya;"Ya Allah, aku dijemput air terjun! 
 @CeritaTranspOLpic.twitter.com/QaPdmrJv0q";FALSE;1;14;1;/Imelda_ASanjaya/status/917692071988805633
09-Oct-17;8.39 AM;@IchankWati;Sorry juragan2 cuma mau sharing aja foto inipic.twitter.com/YVjji7E2jg;TRUE;3;1;;/IchankWati/status/917414155228921857
11-Oct-17;8.10 AM;@CeritaTranspOL;Kalau di FTV biasanya jadian lho mbak.  https://twitter.com/umulzahara/status/917796482517958656 …;FALSE;1;11;1;/CeritaTranspOL/status/918131745630781440
10-Oct-17;6.13 PM;@ryiadi10;"Bwt kakak2 yg sering bertanya kenapa ""kadang"" driver menjemput dgn motor beda dgn di aplikasi. @CeritaTranspOLpic.twitter.com/m8OIKfnBIT";FALSE;2;37;7;/ryiadi10/status/917921053799735296
11-Oct-17;3.47 AM;@hendribebeq;Baru x ini ngalamin. Naek @Uber_IDN dpt helm longgar kacanya.jln santai,tiba2. BRAAAKKK,kacanya turun.gelagepan kaget. 2x!! @CeritaTranspOL;FALSE;1;2;1;/hendribebeq/status/918065508208930816
11-Oct-17;6.30 AM;@papatongbaong;Mas Awal, gimana kalau kita akhiri sahaja di pelaminan? #eaa @CeritaTranspOLpic.twitter.com/MgLqxCn7ah;FALSE;;3;;/papatongbaong/status/918106571183243264
11-Oct-17;8.08 AM;@CeritaTranspOL;Hmmmm....anu, pak driver, kalau dapat komisi dari Grab via wesel ya? :)https://twitter.com/qitmr/status/918082131976364032 …;FALSE;6;27;;/CeritaTranspOL/status/918131318814162946
09-Oct-17;3.55 AM;@maulanamajesty;Biarpun masih banyak yang lebih milih cash penuh saja, karena ga mau dipotong uang modal di app nya sebanyak 20%;TRUE;;1;;/maulanamajesty/status/917342780539543554
09-Oct-17;3.55 AM;@maulanamajesty;Alhamdulilah sekarang sistem grab lebih enak ke promo dan insentif, bisa di claim langsung sm kayak gojek.;TRUE;3;3;;/maulanamajesty/status/917342644849623040
09-Oct-17;3.48 AM;@katanuning;Wahahah maap Mas @CeritaTranspOL pic.twitter.com/38jdDF7rEg;FALSE;;5;;/katanuning/status/917341112989188096
08-Oct-17;11.27 PM;@nandaeyy;Saya masih 19 tahun pak @CeritaTranspOLpic.twitter.com/5Wvgfedcx9;FALSE;2;8;2;/nandaeyy/status/917275221421207552
09-Oct-17;2.07 AM;@SaraShafira;@Hanivaah_ ku pernah min. kuhubungi drivernya, minta maaf. Trus email gojeknya kalo aku kepencet, tapi gojeknya bilang gk bsa diubah.;TRUE;;1;;/SaraShafira/status/917315678524149760
08-Oct-17;7.34 AM;@aldianhal;@CeritaTranspOL Belakangan ini sering dapet driver yang motor sama platnya beda. Ada apakah min?;FALSE;;2;;/aldianhal/status/917035536421765120
08-Oct-17;8.37 AM;@shelzy_;Bawa motornya ga ngebut, atribut lengkap, bisa baca gps jd ga usah susah2 ngarahin dan ga ada nanya2 'tujuan kemana?' Kemana pun dianter;FALSE;1;1;1;/shelzy_/status/917051211458605056
08-Oct-17;8.35 AM;@shelzy_;Sesuai dgn komen2 yg udah ada. Bapaknya emang super baik, ramah & sopan! Pdhl jarak jauh tp ga ngeluh. Rating emang ga boong @CeritaTranspOLpic.twitter.com/qMSKpSv7cT;FALSE;1;3;5;/shelzy_/status/917050778023366658
08-Oct-17;8.45 AM;@just_iema;"@GrabID srng nih ky gini,dicncel trs nwarin offline
serius deh kyanya grab ini ada mslh dgn sstem claim gajinya";TRUE;1;1;1;/just_iema/status/917053416840429569
08-Oct-17;10.56 PM;@CeritaTranspOL;https://twitter.com/sellbektiii/status/917055310589706240 …;FALSE;;;;/CeritaTranspOL/status/917267417050386432
08-Oct-17;8.57 AM;@josedevian;Udah bayar pake GrabPay masih malak tunai. @CeritaTranspOL #TanpaTunaiTapiMasihPakeTunaipic.twitter.com/5L3t3Z2clw;FALSE;1;1;1;/josedevian/status/917056482427904000
08-Oct-17;9.06 AM;@Dhanisza;Berasa di jemput Grim Reaper nih hahaha @CeritaTranspOLpic.twitter.com/3xCeQnBKej;FALSE;2;3;1;/Dhanisza/status/917058636576309248
08-Oct-17;8.31 PM;@renamaranthine;": mba, jln wortel dmn ya?
: tendean mas

*setelah sampe*
: oh ini namanya jln wortel?
: wolter mas bukan wortel

 @CeritaTranspOL";FALSE;1;31;1;/renamaranthine/status/917231077575475205
08-Oct-17;10.54 PM;@CeritaTranspOL;"Kalau kayak gini lebih baik telpon driver, bilang bahwa akan ralat. Jelasin alasannya.

Kemudian telepon CS Gojek buat bantu penyesuaian.

Semoga masalah terselesaikan ya! https://twitter.com/hanivaah_/status/917242658623430656 …";FALSE;5;7;4;/CeritaTranspOL/status/917266976958906368
08-Oct-17;10.52 PM;@CeritaTranspOL;Huruf A dan P jauh juga sih ya.. Hmmm...https://twitter.com/irhamsalman/status/917259419259355136 …;FALSE;2;4;;/CeritaTranspOL/status/917266580408385537
07-Oct-17;9.11 AM;@Jarsi17;Sharing dari another excellent driver @CeritaTranspOLpic.twitter.com/rpLnJpWQwE;FALSE;;21;26;/Jarsi17/status/916697427373039616
08-Oct-17;7.32 AM;@auliaasuul;Abis di cancel, taunya si drivernya nge-wa. Bisa aeeeeeee mz nyaaaaa pic.twitter.com/uHf0D6q8mw;FALSE;2;5;;/auliaasuul/status/917035079586557952
08-Oct-17;7.31 AM;@auliaasuul;Nyumbang cerita dikit min @CeritaTranspOL . Jadi tadi temen gue order grab, trus di message giniiiii. Yaudah temen gue cancel.pic.twitter.com/9uhOzLQxWX;FALSE;2;19;3;/auliaasuul/status/917034762916659201
08-Oct-17;8.27 AM;@CeritaTranspOL;Mbaknyaaaa... https://twitter.com/auliaasuul/status/917034762916659201 …;FALSE;;3;;/CeritaTranspOL/status/917048932940709888
07-Oct-17;3.58 AM;@xxxiant;Ringtone abang Gojeknya Baby Shark.  cc @CeritaTranspOL;FALSE;;2;1;/xxxiant/status/916618759032389632
07-Oct-17;2.05 AM;@budakgojek;"Kardus aja gw kasih helm biar safety..
#safetyfirst @dramaojol @CeritaTranspOLpic.twitter.com/K3LHVJFwnw";FALSE;;2;6;/budakgojek/status/916590413225402368
07-Oct-17;5.00 AM;@dedyjax;Ada kok kawan yg lebih nyeseq pic.twitter.com/jLa6qePmfP;TRUE;1;2;;/dedyjax/status/916634251398746112
06-Oct-17;9.12 AM;@unyiiiiiiiiilll;pic.twitter.com/KdrZYP0tE8;FALSE;;1;;/unyiiiiiiiiilll/status/916335256034189312
04-Oct-17;11.42 PM;@KakaknyaElmo;MVP Grab Bulan ini jatuh kepada :pic.twitter.com/o3IRfnbl7Z;FALSE;15;1.4K;367;/KakaknyaElmo/status/915829575136960513
05-Oct-17;10.03 PM;@yazzabobii;@CeritaTranspOL ini kayaknya tukeran motor deh pic.twitter.com/UnHoKXcyAL;FALSE;1;7;;/yazzabobii/status/916167019296301057
05-Oct-17;11.57 PM;@anggarawhy;Karena drama bisa terjadi kapan dan dimana saja. http://whyanggara.blogspot.co.id/2017/10/drama-penumpang.html?m=1 … @CeritaTranspOL;FALSE;1;1;2;/anggarawhy/status/916195697388482560
05-Oct-17;11.11 PM;@rezaalwaff;mirip ini ya @ceritatranspol https://twitter.com/AlamPersada/status/915459765920088065 …pic.twitter.com/pQ1BHQKqPf;FALSE;;1;1;/rezaalwaff/status/916184084203814912
04-Oct-17;5.38 AM;@AchmadS88594816;tolong dibantu cariin rumahnyaa dooong...:)pic.twitter.com/WzOXlUM4nr;FALSE;;2;1;/AchmadS88594816/status/915556790242127872
05-Oct-17;9.13 PM;@CaseyNeistat;I'm fine this is fine everything is fjne. DO THEY NKT HAVR TRAFFIC LAWS HERE!!?!pic.twitter.com/n5qL2xPKoM;FALSE;382;1.8K;8.1K;/CaseyNeistat/status/916154523491733504
